# checkSRC_URI result
# root : /data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/
# date : 2026-05-22 11:10:31
# STATUS	FILE	URI
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-kernel/intel-ethernet/ixgbevf_4.7.1.bb	https://sourceforge.net/projects/e1000/files/ixgbevf%20stable/${PV}/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-kernel/iwlwifi/backport-iwlwifi_git.bb	git://git.kernel.org/pub/scm/linux/kernel/git/iwlwifi/backport-iwlwifi;branch=release/core${PV}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-kernel/linux/linux-intel-dev.bb	git://git.yoctoproject.org/yocto-kernel-cache;type=kmeta;name=meta;branch=${KMETA_BRANCH};destsuffix=${KMETA}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-kernel/linux/linux-intel.inc	git://github.com/intel/linux-intel-lts.git;protocol=https;name=machine;branch=${KBRANCH};
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-multimedia/libva/intel-vaapi-driver_2.4.0.bb	https://github.com/intel/${BPN}/releases/download/${PV}/${BPN}-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-multimedia/libva/libva-intel_2.7.0.bb	https://github.com/intel/${BPN}/releases/download/${PV}/${BP}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-multimedia/libva/libva-intel_2.7.0.bb	https://github.com/intel/libva/releases/download/${PV}/libva-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-intel/recipes-multimedia/mediasdk/intel-mediasdk_20.1.0.bb	git://github.com/Intel-Media-SDK/MediaSDK.git;protocol=https;branch=${BPN}-20.1;lfs=0
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-qti-eap/dynamic-layers/openembedded-layer/recipes-bsp/amt/lms_1921.0.0.0.bb	file://lms_drop_rpath_${PV}.diff
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-qti-eap/recipes-devtools/pugixml/pugixml_1.9.bb	https://github.com/zeux/${BPN}/releases/download/v${PV}/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-selftest/recipes-test/devtool/devtool-test-local_6.03.bb	http://downloads.yoctoproject.org/mirror/sources/syslinux-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-selftest/recipes-test/devtool/devtool-test-subdir.bb	file://testfile;subdir=${BPN}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-selftest/recipes-test/devtool/devtool-upgrade-test1_1.5.3.bb	http://www.ivarch.com/programs/sources/pv-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-selftest/recipes-test/images/wic-image-minimal.bb	file://${FILE_DIRNAME}/${BPN}.wks
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-selftest/recipes-test/recipeutils/recipeutils-test.inc	http://xorg.freedesktop.org/releases/individual/lib/libxshmfence-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-tiger-desktop/recipes-devtools/valgrind/valgrind_3.16.1.bb	https://sourceware.org/pub/valgrind/valgrind-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-tiger-desktop/recipes-support/libfaketime/libfaketime.bb	file://Makefile.am;subdir=${PN}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta-tiger-desktop/recipes-support/libfaketime/libfaketime.bb	file://configure.ac;subdir=${PN}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-bsp/apmd/apmd_3.2.2-15.bb	http://snapshot.debian.org/archive/debian/20160728T043443Z/pool/main/a/${BPN}/${BPN}_3.2.2.orig.tar.gz;name=tarball
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-bsp/libacpi/libacpi_0.2.bb	http://www.ngolde.de/download/libacpi-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-bsp/lrzsz/lrzsz_0.12.20.bb	http://www.ohse.de/uwe/releases/lrzsz-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-bsp/pm-utils/pm-utils_1.4.1.bb	http://pm-utils.freedesktop.org/releases/pm-utils-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-bsp/v86d/v86d_0.1.10.bb	http://snapshot.debian.org/archive/debian/20110427T035506Z/pool/main/v/${BPN}/${BPN}_${PV}.orig.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/avahi/avahi.inc	https://github.com/lathiat/avahi/releases/download/v${PV}/avahi-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/bind/bind_9.11.37.bb	https://ftp.isc.org/isc/bind9/${PV}/${BPN}-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/dhcp/dhcp.inc	http://ftp.isc.org/isc/dhcp/${PV}/dhcp-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/iw/iw_5.4.bb	http://www.kernel.org/pub/software/network/iw/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/libpcap/libpcap_1.9.1.bb	https://www.tcpdump.org/release/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/openssh/openssh_8.2p1.bb	http://ftp.openbsd.org/pub/OpenBSD/OpenSSH/portable/openssh-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/openssl/openssl_1.1.1s.bb	http://www.openssl.org/source/openssl-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/ppp/ppp_2.4.7.bb	https://download.samba.org/pub/${BPN}/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/socat/socat_1.7.3.4.bb	http://www.dest-unreach.org/socat/download/socat-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-connectivity/wpa-supplicant/wpa-supplicant_2.9.bb	http://w1.fi/releases/wpa_supplicant-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/base-passwd/base-passwd_3.5.29.bb	https://launchpad.net/debian/+archive/primary/+files/${BPN}_${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/busybox/busybox_1.31.1.bb	https://busybox.net/downloads/busybox-${PV}.tar.bz2;name=tarball
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/dbus-wait/dbus-wait_git.bb	git://git.yoctoproject.org/${BPN};branch=master
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/dbus/dbus-glib_0.110.bb	https://dbus.freedesktop.org/releases/dbus-glib/dbus-glib-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/dbus/dbus.inc	https://dbus.freedesktop.org/releases/dbus/dbus-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/dropbear/dropbear.inc	http://matt.ucc.asn.au/dropbear/releases/dropbear-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/ell/ell_0.33.bb	https://mirrors.edge.kernel.org/pub/linux/libs/${BPN}/${BPN}-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/libxcrypt/libxcrypt.inc	git://github.com/besser82/libxcrypt.git;branch=${SRCBRANCH};protocol=https
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/libxml/libxml2_2.9.10.bb	http://www.w3.org/XML/Test/xmlts20080827.tar.gz;subdir=${BP};name=testtar
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/newlib/newlib.inc	https://sourceware.org/pub/newlib/newlib-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/psplash/psplash_git.bb	git://git.yoctoproject.org/${BPN};branch=master
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/systemd/systemd.inc	git://github.com/systemd/systemd-stable.git;protocol=https;branch=${SRCBRANCH}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-core/udev/eudev_3.2.9.bb	https://dev.gentoo.org/~blueness/${BPN}/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/apt/apt.inc	https://launchpad.net/ubuntu/+archive/primary/+sourcefiles/${BPN}/${PV}/${BPN}_${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/ccache/ccache.inc	https://github.com/ccache/ccache/releases/download/v${PV}/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/cmake/cmake.inc	https://cmake.org/files/v${CMAKE_MAJOR_VERSION}/cmake-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/desktop-file-utils/desktop-file-utils_0.24.bb	http://freedesktop.org/software/${BPN}/releases/${BP}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/diffstat/diffstat_1.63.bb	http://invisible-mirror.net/archives/${BPN}/${BP}.tgz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/docbook-xml/docbook-xml-dtd4_4.5.bb	http://snapshot.debian.org/archive/debian/20160728T043443Z/pool/main/d/docbook-xml/docbook-xml_${PV}.orig.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/dosfstools/dosfstools_4.1.bb	https://github.com/dosfstools/dosfstools/releases/download/v${PV}/${BP}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/elfutils/elfutils_0.178.bb	https://sourceware.org/elfutils/ftp/${PV}/${BP}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/flex/flex_2.6.4.bb	https://github.com/westes/flex/releases/download/v${PV}/flex-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/glide/glide_0.13.3.bb	git://${GO_IMPORT};branch=master
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/go/go-common.inc	http://golang.org/dl/go${PV}.src.tar.gz;name=main
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/go/go-dep_0.5.4.bb	git://${GO_IMPORT};branch=master
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/intltool/intltool_0.51.0.bb	http://launchpad.net/${BPN}/trunk/${PV}/+download/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/jquery/jquery_3.5.0.bb	https://code.jquery.com/${BP}.js;name=js
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/jquery/jquery_3.5.0.bb	https://code.jquery.com/${BP}.min.js;name=min
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/jquery/jquery_3.5.0.bb	https://code.jquery.com/${BP}.min.map;name=map
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/json-c/json-c_0.13.1.bb	https://s3.amazonaws.com/json-c_releases/releases/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/libedit/libedit_20191231-3.1.bb	http://www.thrysoee.dk/editline/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/llvm/llvm_git.bb	git://github.com/llvm/llvm-project.git;branch=${BRANCH};protocol=https
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/meson/meson.inc	https://github.com/mesonbuild/meson/releases/download/${PV}/meson-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/mklibs/mklibs-native_0.1.44.bb	http://snapshot.debian.org/archive/debian/20180828T214102Z/pool/main/m/mklibs/mklibs_${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/mmc/mmc-utils_git.bb	git://git.kernel.org/pub/scm/linux/kernel/git/cjb/mmc-utils.git;branch=${SRCBRANCH}
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/nasm/nasm_2.15.03.bb	http://www.nasm.us/pub/nasm/releasebuilds/${PV}/nasm-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/opkg-utils/opkg-utils_0.4.2.bb	http://git.yoctoproject.org/cgit/cgit.cgi/${BPN}/snapshot/${BPN}-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/opkg/opkg_0.4.2.bb	http://downloads.yoctoproject.org/releases/${BPN}/${BPN}-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/orc/orc_0.4.31.bb	http://gstreamer.freedesktop.org/src/orc/orc-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/liberror-perl_0.17029.bb	http://cpan.metacpan.org/authors/id/S/SH/SHLOMIF/Error-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/libtest-needs-perl_0.002006.bb	https://cpan.metacpan.org/authors/id/H/HA/${CPAN_AUTHOR}/${CPAN_NAME}-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/liburi-perl_1.74.bb	http://www.cpan.org/authors/id/E/ET/ETHER/URI-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/libxml-parser-perl_2.46.bb	http://www.cpan.org/modules/by-module/XML/XML-Parser-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/libxml-perl_0.08.bb	http://www.cpan.org/modules/by-module/XML/${BPN}-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/libxml-simple-perl_2.25.bb	http://www.cpan.org/modules/by-module/XML/XML-Simple-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/perl/perl_5.30.1.bb	https://www.cpan.org/src/5.0/perl-${PV}.tar.gz;name=perl
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/pkgconf/pkgconf_1.6.3.bb	https://distfiles.dereferenced.org/pkgconf/pkgconf-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/python-numpy/python-numpy.inc	https://github.com/${SRCNAME}/${SRCNAME}/releases/download/v${PV}/${SRCNAME}-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/python/python3-dbus_1.2.16.bb	http://dbus.freedesktop.org/releases/dbus-python/dbus-python-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/python/python3-pycairo_1.19.0.bb	https://github.com/pygobject/pycairo/releases/download/v${PV}/pycairo-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/python/python3-pygobject_3.34.0.bb	http://ftp.gnome.org/pub/GNOME/sources/${SRCNAME}/${@gnome_verdir("${PV}")}/${SRCNAME}-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/python/python3-scons_3.1.2.bb	https://raw.githubusercontent.com/SCons/scons/${PV}/LICENSE;downloadfilename=LICENSE-python3-scons-${PV};name=license
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/python/python3_3.8.14.bb	http://www.python.org/ftp/python/${PV}/Python-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/oe-find-native-sysroot
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu-addptable2image
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu-export-rootfs
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu-extract-sdk
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu-gen-tapdevs
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu-ifdown
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/nativesdk-qemu-helper_1.0.bb	file://${COREBASE}/scripts/runqemu-ifup
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/qemu/qemu.inc	https://download.qemu.org/${BPN}-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/rsync/rsync_3.1.3.bb	https://download.samba.org/pub/${BPN}/src/${BP}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/ruby/ruby.inc	http://cache.ruby-lang.org/pub/ruby/${SHRT_VER}/ruby-${PV}.tar.gz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/strace/strace_5.5.bb	https://strace.io/files/${PV}/strace-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/syslinux/syslinux_6.04-pre2.bb	https://www.zytor.com/pub/syslinux/Testing/6.04/syslinux-${PV}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/unifdef/unifdef_2.12.bb	http://dotat.at/prog/${BPN}/${BP}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/vala/vala.inc	http://ftp.gnome.org/pub/GNOME/sources/${BPN}/${SHRT_VER}/${BP}.tar.xz
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/valgrind/valgrind_3.15.0.bb	https://sourceware.org/pub/valgrind/valgrind-${PV}.tar.bz2
SKIP	/data001/vc.integrator/Docker_MountDIR/build_dev/__DEV_HONDA26__NO_MIRROR/nad/LGE/tiger-desktop/poky/meta/recipes-devtools/xmlto/xmlto_0.0.28.bb	https://releases.pagure.org/xmlto/xmlto-${PV}.tar.gz
